Tag Name,Address,Data Type,Respect Data Type,Client Access,Scan Rate,Scaling,Raw Low,Raw High,Scaled Low,Scaled High,Scaled Data Type,Clamp Low,Clamp High,Eng Units,Description,Negate Value
Sine311,"SINE (800, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,800,,,,,,,,,,bb2,
Sine312,"SINE (800, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,800,,,,,,,,,,bb2,
Sine313,"SINE (100, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,100,,,,,,,,,,bb2,
Sine314,"SINE (600, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,600,,,,,,,,,,bb2,
Sine315,"SINE (1300, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,1300,,,,,,,,,,bb2,
Sine316,"SINE (900, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,900,,,,,,,,,,bb2,
Sine317,"SINE (1200, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,1200,,,,,,,,,,bb2,
Sine318,"SINE (1600, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,1600,,,,,,,,,,bb2,
Sine319,"SINE (2000, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,2000,,,,,,,,,,bb2,
Sine320,"SINE (100, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,100,,,,,,,,,,bb2,
Sine321,"SINE (1700, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,1700,,,,,,,,,,bb2,
Sine322,"SINE (1700, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,1700,,,,,,,,,,bb2,
Sine323,"SINE (1100, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,1100,,,,,,,,,,bb2,
Sine324,"SINE (1000, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,1000,,,,,,,,,,bb2,
Sine325,"SINE (1600, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,1600,,,,,,,,,,bb2,
Sine326,"SINE (500, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,500,,,,,,,,,,bb2,
Sine327,"SINE (1600, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,1600,,,,,,,,,,bb2,
Sine328,"SINE (1400, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,1400,,,,,,,,,,bb2,
Sine329,"SINE (900, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,900,,,,,,,,,,bb2,
Sine330,"SINE (1800, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,1800,,,,,,,,,,bb2,
Sine331,"SINE (400, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,400,,,,,,,,,,bb2,
Sine332,"SINE (1900, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,1900,,,,,,,,,,bb2,
Sine333,"SINE (1600, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,1600,,,,,,,,,,bb2,
Sine334,"SINE (1800, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,1800,,,,,,,,,,bb2,
Sine335,"SINE (1800, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,1800,,,,,,,,,,bb2,
Sine336,"SINE (1800, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,1800,,,,,,,,,,bb2,
Sine337,"SINE (800, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,800,,,,,,,,,,bb2,
Sine338,"SINE (800, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,800,,,,,,,,,,bb2,
Sine339,"SINE (1500, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,1500,,,,,,,,,,bb2,
Sine340,"SINE (400, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,400,,,,,,,,,,bb2,
Sine341,"SINE (900, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,900,,,,,,,,,,bb2,
Sine342,"SINE (500, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,500,,,,,,,,,,bb2,
Sine343,"SINE (1000, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,1000,,,,,,,,,,bb2,
Sine344,"SINE (100, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,100,,,,,,,,,,bb2,
Sine345,"SINE (900, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,900,,,,,,,,,,bb2,
Sine346,"SINE (1300, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,1300,,,,,,,,,,bb2,
Sine347,"SINE (800, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,800,,,,,,,,,,bb2,
Sine348,"SINE (500, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,500,,,,,,,,,,bb2,
Sine349,"SINE (500, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,500,,,,,,,,,,bb2,
Sine350,"SINE (900, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,900,,,,,,,,,,bb2,
Sine351,"SINE (1000, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,1000,,,,,,,,,,bb2,
Sine352,"SINE (500, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,500,,,,,,,,,,bb2,
Sine353,"SINE (100, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,100,,,,,,,,,,bb2,
Sine354,"SINE (900, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,900,,,,,,,,,,bb2,
Sine355,"SINE (1900, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,1900,,,,,,,,,,bb2,
Sine356,"SINE (1100, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,1100,,,,,,,,,,bb2,
Sine357,"SINE (800, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,800,,,,,,,,,,bb2,
Sine358,"SINE (1600, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,1600,,,,,,,,,,bb2,
Sine359,"SINE (100, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,100,,,,,,,,,,bb2,
Sine360,"SINE (100, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,100,,,,,,,,,,bb2,
Sine361,"SINE (1800, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,1800,,,,,,,,,,bb2,
Sine362,"SINE (300, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,300,,,,,,,,,,bb2,
Sine363,"SINE (1200, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,1200,,,,,,,,,,bb2,
Sine364,"SINE (1400, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,1400,,,,,,,,,,bb2,
Sine365,"SINE (1000, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,1000,,,,,,,,,,bb2,
Sine366,"SINE (800, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,800,,,,,,,,,,bb2,
Sine367,"SINE (1900, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,1900,,,,,,,,,,bb2,
Sine368,"SINE (100, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,100,,,,,,,,,,bb2,
Sine369,"SINE (1100, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,1100,,,,,,,,,,bb2,
Sine370,"SINE (100, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,200,,,,,,,,,,bb2,
Sine371,"SINE (800, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,800,,,,,,,,,,bb2,
Sine372,"SINE (600, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,600,,,,,,,,,,bb2,
Sine373,"SINE (800, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,800,,,,,,,,,,bb2,
Sine374,"SINE (400, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,400,,,,,,,,,,bb2,
Sine375,"SINE (400, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,400,,,,,,,,,,bb2,
Sine376,"SINE (1100, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,1100,,,,,,,,,,bb2,
Sine377,"SINE (1100, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,1100,,,,,,,,,,bb2,
Sine378,"SINE (300, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,300,,,,,,,,,,bb2,
Sine379,"SINE (1500, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,1500,,,,,,,,,,bb2,
Sine380,"SINE (300, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,300,,,,,,,,,,bb2,
Sine381,"SINE (400, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,400,,,,,,,,,,bb2,
Sine382,"SINE (1100, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,1100,,,,,,,,,,bb2,
Sine383,"SINE (1200, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,1200,,,,,,,,,,bb2,
Sine384,"SINE (100, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,200,,,,,,,,,,bb2,
Sine385,"SINE (1600, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,1600,,,,,,,,,,bb2,
Sine386,"SINE (1300, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,1300,,,,,,,,,,bb2,
Sine387,"SINE (1900, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,1900,,,,,,,,,,bb2,
Sine388,"SINE (1700, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,1700,,,,,,,,,,bb2,
Sine389,"SINE (1000, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,1000,,,,,,,,,,bb2,
Sine390,"SINE (1800, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,1800,,,,,,,,,,bb2,
Sine391,"SINE (500, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,500,,,,,,,,,,bb2,
Sine392,"SINE (1500, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,1500,,,,,,,,,,bb2,
Sine393,"SINE (1100, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,1100,,,,,,,,,,bb2,
Sine394,"SINE (500, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,500,,,,,,,,,,bb2,
Sine395,"SINE (1600, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,1600,,,,,,,,,,bb2,
Sine396,"SINE (100, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,200,,,,,,,,,,bb2,
Sine397,"SINE (600, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,600,,,,,,,,,,bb2,
Sine398,"SINE (100, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,100,,,,,,,,,,bb2,
Sine399,"SINE (1300, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,1300,,,,,,,,,,bb2,
Sine400,"SINE (2000, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,2000,,,,,,,,,,bb2,
Sine401,"SINE (1200, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,1200,,,,,,,,,,bb2,
Sine402,"SINE (1500, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,1500,,,,,,,,,,bb2,
Sine403,"SINE (700, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,700,,,,,,,,,,bb2,
Sine404,"SINE (400, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,400,,,,,,,,,,bb2,
Sine405,"SINE (500, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,500,,,,,,,,,,bb2,
Sine406,"SINE (2000, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,2000,,,,,,,,,,bb2,
Sine407,"SINE (1300, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,1300,,,,,,,,,,bb2,
Sine408,"SINE (1100, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,1100,,,,,,,,,,bb2,
Sine409,"SINE (600, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,600,,,,,,,,,,bb2,
Sine410,"SINE (1800, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,1800,,,,,,,,,,bb2,
Sine411,"SINE (1600, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,1600,,,,,,,,,,bb2,
Sine412,"SINE (2000, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,2000,,,,,,,,,,bb2,
Sine413,"SINE (800, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,800,,,,,,,,,,bb2,
Sine414,"SINE (1300, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,1300,,,,,,,,,,bb2,
Sine415,"SINE (400, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,400,,,,,,,,,,bb2,
Sine416,"SINE (2000, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,2000,,,,,,,,,,bb2,
Sine417,"SINE (1000, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,1000,,,,,,,,,,bb2,
Sine418,"SINE (700, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,700,,,,,,,,,,bb2,
Sine419,"SINE (1200, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,1200,,,,,,,,,,bb2,
Sine420,"SINE (100, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,100,,,,,,,,,,bb2,
Sine421,"SINE (1600, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,1600,,,,,,,,,,bb2,
Sine422,"SINE (1700, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,1700,,,,,,,,,,bb2,
Sine423,"SINE (100, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,200,,,,,,,,,,bb2,
Sine424,"SINE (1700, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,1700,,,,,,,,,,bb2,
Sine425,"SINE (2000, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,2000,,,,,,,,,,bb2,
Sine426,"SINE (1200, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,1200,,,,,,,,,,bb2,
Sine427,"SINE (1300, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,1300,,,,,,,,,,bb2,
Sine428,"SINE (100, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,200,,,,,,,,,,bb2,
Sine429,"SINE (1800, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,1800,,,,,,,,,,bb2,
Sine430,"SINE (700, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,700,,,,,,,,,,bb2,
Sine431,"SINE (100, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,200,,,,,,,,,,bb2,
Sine432,"SINE (400, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,400,,,,,,,,,,bb2,
Sine433,"SINE (1700, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,1700,,,,,,,,,,bb2,
Sine434,"SINE (100, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,200,,,,,,,,,,bb2,
Sine435,"SINE (1800, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,1800,,,,,,,,,,bb2,
Sine436,"SINE (300, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,300,,,,,,,,,,bb2,
Sine437,"SINE (600, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,600,,,,,,,,,,bb2,
Sine438,"SINE (600, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,600,,,,,,,,,,bb2,
Sine439,"SINE (400, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,400,,,,,,,,,,bb2,
Sine440,"SINE (1000, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,1000,,,,,,,,,,bb2,
Sine441,"SINE (2000, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,2000,,,,,,,,,,bb2,
Sine442,"SINE (1200, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,1200,,,,,,,,,,bb2,
Sine443,"SINE (1500, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,1500,,,,,,,,,,bb2,
Sine444,"SINE (100, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,100,,,,,,,,,,bb2,
Sine445,"SINE (600, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,600,,,,,,,,,,bb2,
Sine446,"SINE (500, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,500,,,,,,,,,,bb2,
Sine447,"SINE (400, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,400,,,,,,,,,,bb2,
Sine448,"SINE (1900, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,1900,,,,,,,,,,bb2,
Sine449,"SINE (1000, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,1000,,,,,,,,,,bb2,
Sine450,"SINE (400, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,400,,,,,,,,,,bb2,
Sine451,"SINE (300, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,300,,,,,,,,,,bb2,
Sine452,"SINE (300, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,300,,,,,,,,,,bb2,
Sine453,"SINE (900, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,900,,,,,,,,,,bb2,
Sine454,"SINE (500, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,500,,,,,,,,,,bb2,
Sine455,"SINE (1600, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,1600,,,,,,,,,,bb2,
Sine456,"SINE (700, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,700,,,,,,,,,,bb2,
Sine457,"SINE (1600, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,1600,,,,,,,,,,bb2,
Sine458,"SINE (1700, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,1700,,,,,,,,,,bb2,
Sine459,"SINE (1900, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,1900,,,,,,,,,,bb2,
Sine460,"SINE (700, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,700,,,,,,,,,,bb2,
Sine461,"SINE (700, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,700,,,,,,,,,,bb2,
Sine462,"SINE (700, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,700,,,,,,,,,,bb2,
Sine463,"SINE (1100, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,1100,,,,,,,,,,bb2,
Sine464,"SINE (1100, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,1100,,,,,,,,,,bb2,
Sine465,"SINE (800, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,800,,,,,,,,,,bb2,
Sine466,"SINE (900, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,900,,,,,,,,,,bb2,
Sine467,"SINE (800, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,800,,,,,,,,,,bb2,
Sine468,"SINE (600, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,600,,,,,,,,,,bb2,
Sine469,"SINE (1300, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,1300,,,,,,,,,,bb2,
Sine470,"SINE (1400, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,1400,,,,,,,,,,bb2,
Sine471,"SINE (1000, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,1000,,,,,,,,,,bb2,
Sine472,"SINE (1700, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,1700,,,,,,,,,,bb2,
Sine473,"SINE (700, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,700,,,,,,,,,,bb2,
Sine474,"SINE (2000, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,2000,,,,,,,,,,bb2,
Sine475,"SINE (400, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,400,,,,,,,,,,bb2,
Sine476,"SINE (700, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,700,,,,,,,,,,bb2,
Sine477,"SINE (1900, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,1900,,,,,,,,,,bb2,
Sine478,"SINE (1100, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,1100,,,,,,,,,,bb2,
Sine479,"SINE (1100, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,1100,,,,,,,,,,bb2,
Sine480,"SINE (600, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,600,,,,,,,,,,bb2,
Sine481,"SINE (600, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,600,,,,,,,,,,bb2,
Sine482,"SINE (600, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,600,,,,,,,,,,bb2,
Sine483,"SINE (1300, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,1300,,,,,,,,,,bb2,
Sine484,"SINE (700, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,700,,,,,,,,,,bb2,
Sine485,"SINE (300, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,300,,,,,,,,,,bb2,
Sine486,"SINE (900, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,900,,,,,,,,,,bb2,
Sine487,"SINE (100, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,100,,,,,,,,,,bb2,
Sine488,"SINE (300, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,300,,,,,,,,,,bb2,
Sine489,"SINE (800, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,800,,,,,,,,,,bb2,
Sine490,"SINE (600, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,600,,,,,,,,,,bb2,
Sine491,"SINE (1200, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,1200,,,,,,,,,,bb2,
Sine492,"SINE (1900, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,1900,,,,,,,,,,bb2,
Sine493,"SINE (600, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,600,,,,,,,,,,bb2,
Sine494,"SINE (100, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,100,,,,,,,,,,bb2,
Sine495,"SINE (1100, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,1100,,,,,,,,,,bb2,
Sine496,"SINE (100, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,200,,,,,,,,,,bb2,
Sine497,"SINE (1400, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,1400,,,,,,,,,,bb2,
Sine498,"SINE (300, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,300,,,,,,,,,,bb2,
Sine499,"SINE (500, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,500,,,,,,,,,,bb2,
Sine500,"SINE (1900, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,1900,,,,,,,,,,bb2,
User1,"USER (400, 1, 0)",Boolean,1,RO,400,,,,,,,,,,bb2,
User2,"USER (500, 213, 345, 375, 932)",Long,1,RO,500,,,,,,,,,,bb2,
User3,"USER (800, 1, 0)",Boolean,1,RO,800,,,,,,,,,,bb2,
User4,"USER (100, 1, 0)",Boolean,1,RO,200,,,,,,,,,,bb2,
User5,"USER (1300, 1, 0)",Boolean,1,RO,1300,,,,,,,,,,bb2,
User6,"USER (600, 1, 0)",Boolean,1,RO,600,,,,,,,,,,bb2,
User7,"USER (1800, 213, 345, 375, 932)",Long,1,RO,1800,,,,,,,,,,bb2,
User8,"USER (1900, 213, 345, 375, 932)",Long,1,RO,1900,,,,,,,,,,bb2,
User9,"USER (1100, 213, 345, 375, 932)",Long,1,RO,1100,,,,,,,,,,bb2,
User10,"USER (300, 213, 345, 375, 932)",Long,1,RO,300,,,,,,,,,,bb2,
User11,"USER (400, 213, 345, 375, 932)",Long,1,RO,400,,,,,,,,,,bb2,
User12,"USER (1200, 1, 0)",Boolean,1,RO,1200,,,,,,,,,,bb2,
User13,"USER (1600, 1, 0)",Boolean,1,RO,1600,,,,,,,,,,bb2,
User14,"USER (1400, 1, 0)",Boolean,1,RO,1400,,,,,,,,,,bb2,
User15,"USER (1700, 1, 0)",Boolean,1,RO,1700,,,,,,,,,,bb2,
User16,"USER (700, 1, 0)",Boolean,1,RO,700,,,,,,,,,,bb2,
User17,"USER (1700, 1, 0)",Boolean,1,RO,1700,,,,,,,,,,bb2,
User18,"USER (1900, 1, 0)",Boolean,1,RO,1900,,,,,,,,,,bb2,
User19,"USER (2000, 1, 0)",Boolean,1,RO,2000,,,,,,,,,,bb2,
User20,"USER (500, 1, 0)",Boolean,1,RO,500,,,,,,,,,,bb2,
User21,"USER (1600, 213, 345, 375, 932)",Long,1,RO,1600,,,,,,,,,,bb2,
User22,"USER (1900, 213, 345, 375, 932)",Long,1,RO,1900,,,,,,,,,,bb2,
User23,"USER (600, 213, 345, 375, 932)",Long,1,RO,600,,,,,,,,,,bb2,
User24,"USER (900, 213, 345, 375, 932)",Long,1,RO,900,,,,,,,,,,bb2,
User25,"USER (900, 213, 345, 375, 932)",Long,1,RO,900,,,,,,,,,,bb2,
User26,"USER (800, 213, 345, 375, 932)",Long,1,RO,800,,,,,,,,,,bb2,
User27,"USER (100, 1, 0)",Boolean,1,RO,200,,,,,,,,,,bb2,
User28,"USER (800, 213, 345, 375, 932)",Long,1,RO,800,,,,,,,,,,bb2,
User29,"USER (1500, 1, 0)",Boolean,1,RO,1500,,,,,,,,,,bb2,
User30,"USER (700, 213, 345, 375, 932)",Long,1,RO,700,,,,,,,,,,bb2,
User31,"USER (1000, 213, 345, 375, 932)",Long,1,RO,1000,,,,,,,,,,bb2,
User32,"USER (1600, 213, 345, 375, 932)",Long,1,RO,1600,,,,,,,,,,bb2,
User33,"USER (500, 213, 345, 375, 932)",Long,1,RO,500,,,,,,,,,,bb2,
User34,"USER (800, 213, 345, 375, 932)",Long,1,RO,800,,,,,,,,,,bb2,
User35,"USER (1200, 213, 345, 375, 932)",Long,1,RO,1200,,,,,,,,,,bb2,
User36,"USER (400, 213, 345, 375, 932)",Long,1,RO,400,,,,,,,,,,bb2,
User37,"USER (1700, 213, 345, 375, 932)",Long,1,RO,1700,,,,,,,,,,bb2,
User38,"USER (300, 1, 0)",Boolean,1,RO,300,,,,,,,,,,bb2,
User39,"USER (2000, 213, 345, 375, 932)",Long,1,RO,2000,,,,,,,,,,bb2,
User40,"USER (1500, 213, 345, 375, 932)",Long,1,RO,1500,,,,,,,,,,bb2,
User41,"USER (800, 213, 345, 375, 932)",Long,1,RO,800,,,,,,,,,,bb2,
User42,"USER (1300, 1, 0)",Boolean,1,RO,1300,,,,,,,,,,bb2,
User43,"USER (1300, 213, 345, 375, 932)",Long,1,RO,1300,,,,,,,,,,bb2,
User44,"USER (1700, 1, 0)",Boolean,1,RO,1700,,,,,,,,,,bb2,
User45,"USER (400, 213, 345, 375, 932)",Long,1,RO,400,,,,,,,,,,bb2,
User46,"USER (300, 1, 0)",Boolean,1,RO,300,,,,,,,,,,bb2,
User47,"USER (100, 1, 0)",Boolean,1,RO,200,,,,,,,,,,bb2,
User48,"USER (1400, 213, 345, 375, 932)",Long,1,RO,1400,,,,,,,,,,bb2,
User49,"USER (600, 213, 345, 375, 932)",Long,1,RO,600,,,,,,,,,,bb2,
User50,"USER (100, 213, 345, 375, 932)",Long,1,RO,100,,,,,,,,,,bb2,
User51,"USER (300, 1, 0)",Boolean,1,RO,300,,,,,,,,,,bb2,
User52,"USER (800, 213, 345, 375, 932)",Long,1,RO,800,,,,,,,,,,bb2,
User53,"USER (1700, 1, 0)",Boolean,1,RO,1700,,,,,,,,,,bb2,
User54,"USER (300, 213, 345, 375, 932)",Long,1,RO,300,,,,,,,,,,bb2,
User55,"USER (1600, 1, 0)",Boolean,1,RO,1600,,,,,,,,,,bb2,
User56,"USER (700, 1, 0)",Boolean,1,RO,700,,,,,,,,,,bb2,
User57,"USER (1700, 213, 345, 375, 932)",Long,1,RO,1700,,,,,,,,,,bb2,
User58,"USER (900, 213, 345, 375, 932)",Long,1,RO,900,,,,,,,,,,bb2,
User59,"USER (800, 213, 345, 375, 932)",Long,1,RO,800,,,,,,,,,,bb2,
